prompt_id,question,domain_canonical,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label
halueval_00135_t1.0,"Context:  The Playbills, which describe the musical as having ""explosions, negligible storytelling, camouflage and tits"", also state that the musical's cast included actors such as Taye Diggs (who would go on to play the role of Hedwig in the summer of 2015) and that the music was written by Metallica and Stephen R. Schwartz, which is the real name of ""Hedwig"" songwriter Stephen Trask. Metallica's current lineup comprises founding members Hetfield and Ulrich, longtime lead guitarist Kirk Hammett, and bassist Robert Trujillo.

Question: What are the names of the current members of  American heavy metal band who wrote the music for  Hurt Locker The Musical? ",STEM,True,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,4.1,1.374772708486752,52.65,30.607637935652598,2.8464393446594736,0.20791836082935333,24.684490203857422,8,0.0499161072075367,0
halueval_00136_t1.0,"Context: Egon Hostovský (23 April 1908, Hronov – 7 May 1973, Montclair), was a Czech writer.Montclair ( or ) is a township in Essex County, New Jersey, United States. As of the 2010 United States Census, the township's population was 37,669, reflecting a decline of 1,308 (-3.4%) from the 38,977 counted in the 2000 Census, which had in turn increased by 1,248 (+3.3%) from the 37,729 counted in the 1990 Census.

Question: What was the population in the 2010 census of the township in which Egon Hostovský died?",Humanities,True,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.65,1.061838029079765,26.6,81.67582261599817,1.3917601481723174,0.2356153428554535,23.782838821411133,6,0.24396415054798126,0
halueval_00137_t1.0,"Context: ""Kimnotyze"" is the lead single of Lil' Kim for record producer DJ Tomekk's compilation album ""Beat Of Life, Vol 1"". The song was successful, becoming Lil' Kim's third consecutive Top 10 hit in Germany after her number 1 hit ""Lady Marmalade"" featuring Christina Aguilera, Mýa, Pink and Missy Elliott and her number 3 hit ""In the Air Tonite"" featuring Phil Collins.Kimberly Denise Jones (born July 11, 1974 or July 11, 1975), known by her stage name Lil' Kim, is an American rapper, songwriter, record producer, model, and actress. She was born and raised in Brooklyn, New York, living much of her adolescent life on the streets after being expelled from home.

Question: Who is this American rapper, songwriter, record producer, model, and actress from Brooklyn, New York, who worked with DJ Tomekk's on a song that scored Top 10 hit list in Germany along with her other songs?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.15,0.3570714214271425,-1.4428232973175175e-12,0.002094018505886197,16.994659423828125,1,5.2865005272906274e-05,0
halueval_00138_t1.0,"Context:  The western section from Grindley Brook, near Whitchurch, runs through farmland; the eastern section from Mow Cop, near Biddulph, runs through low hills.Mow Cop is an isolated village which straddles the Cheshire–Staffordshire border, and is divided between the North West and West Midlands regions of England.

Question: The South Cheshire Way is a 32 mi long-distance footpath running east–west mainly through Cheshire, England, the western section from Grindley Brook, near Whitchurch, runs through farmland; the eastern section from which  isolated village which straddles the Cheshire–Staffordshire border, and is divided between the North West and West Midlands regions of England?",Social Sciences,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,4.1,1.374772708486752,29.6,56.67397992024206,2.323219672323966,0.2727925777435303,24.46946144104004,8,0.12786415219306946,0
halueval_00139_t1.0,"Context:  It stars Sharan, Ishita Dutta, Vimala Raman and P. Ravi Shankar in the stellar roles.Ishita Dutta is an Indian film and television actress, known for her role in the suspense thriller film ""Drishyam"" (2015) and the Hindi soap opera ""Ek Ghar Banaunga"", that aired on Star Plus.

Question: Which actress in ""Raja Rajendra"" was also in ""Drishyam""?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.1,0.30000000000000004,-1.4428232973175175e-12,0.0011230707168579102,13.709155082702637,1,2.389206929365173e-05,0
halueval_00140_t1.0,"Context: Biricodar (INN, codename VX-710, marketed as the dicitrate salt under the trade name Incel) is a pharmaceutical drug released by Vertex Pharmaceuticals in 1999 to help treat ovarian cancer patients.Vertex Pharmaceuticals is an American Pharmaceutical company based in Boston, Massachusetts.

Question: Where is the company that released Biricodar baseD?",Medicine & Health,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,12.35,6.582362797658604,1.9609640474364678,0.10329176485538483,15.572062492370605,5,0.023277759552001953,0
halueval_00141_t1.0,"Context: Palm Beach International Airport (IATA: PBI, ICAO: KPBI, FAA LID: PBI) is a public airport three miles west of Palm Beach, Florida, in West Palm Beach.Fairbanks International Airport (IATA: FAI, ICAO: PAFA, FAA LID: FAI) is a state-owned public-use airport located three miles (5 km) southwest of the central business district of Fairbanks, a city in the Fairbanks North Star Borough of the United States state of Alaska.

Question: Which is farther south, Palm Beach International Airport or Fairbanks International Airport?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,33.9,5.374941860150676,-1.4428232973175175e-12,0.013790642842650414,18.867298126220703,1,0.0025078472681343555,0
halueval_00142_t1.0,"Context:  His first short story collection, ""Eleven Kinds of Loneliness"", brought comparisons to James Joyce. His best known works include the ""Our Ancestors"" trilogy (1952–1959), the ""Cosmicomics"" collection of short stories (1965), and the novels ""Invisible Cities"" (1972) and ""If on a winter's night a traveler"" (1979).

Question: Richard Yates published a work by the name of ""Eleven Kinds of Loneliness"", one of Italo Calvino's best known works was of the same genre and named what?",Humanities,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,36.0,72.33325652837705,1.516642278088439,0.2056770771741867,34.805992126464844,5,0.1077122911810875,1
halueval_00143_t1.0,"Context: Folkenstal from Switzerland, a Cosplay artist, highlighting the weapons and armors from the latest MMORPG, The Elder Scrolls Online.The Elder Scrolls Online is a massively multiplayer online role-playing (MMORPG) video game developed by ZeniMax Online Studios and published by Bethesda Softworks.

Question: Who developed the game which Folkenstal features weapons and armors in a cosplay? ",STEM,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,29.8,21.117765033260504,1.1219280948801489,0.0719478577375412,21.303302764892578,5,0.040136758238077164,0
halueval_00144_t1.0,"Context: The Troy Historic Village is located in the city of Troy, Michigan.Troy is a city located in Metropolitan Detroit's northern suburbs in Oakland County in the U.S. state of Michigan.

Question: In what county is The Troy Historic Village located?",Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.15,3.2905166767545793,0.8812908992278072,0.050240445882081985,17.59596824645996,2,0.013199826702475548,0
halueval_00145_t1.0,"Context: Dickran M. Tevrizian Jr. (born 1940) was a United States federal judge for the Central District of California.Christy Canyon (born June 17, 1966) is a retired pornographic actress and American radio personality.

Question: Who was born first, Dickran Tevrizian or Christy Canyon?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,38.35,31.637438265447475,2.941446071151095,0.24245445430278778,23.731815338134766,10,0.07221659272909164,0
halueval_00146_t1.0,"Context:  He gained fame as the lead singer of the glam metal band Poison who have sold over 50 million records worldwide and 15 million records in the United States alone. The band's breakthrough debut album, the multi-platinum ""Look What the Cat Dragged In"", was released in 1986 and they hit their peak with the second album, ""Open Up and Say... Ahh!"", which became the band's most successful album, being certified 5x platinum in the US.

Question: What was the most successful album on which Bret Michaels was the lead singer?",Entertainment,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.2,0.6,0.4689955935863958,0.03605599328875542,21.980587005615234,2,0.023767434060573578,0
halueval_00147_t1.0,"Context: The Kanni, which means maiden, is a rare indigenous South Indian sighthound breed of dog found in the state of Tamil Nadu. Believed to be descended from hounds once kept at the Abbey of Saint-Hubert, Belgium, it is known to French speakers as the ""Chien de Saint-Hubert"".

Question: Did both Kanni and Bloodhound originate in the same continent?",STEM,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.8,0.8717797887081349,8.95,20.594841587154775,0.8475846798188033,0.09625710546970367,9.874017715454102,4,0.10269564390182495,0
halueval_00148_t1.0,"Context: Congo River, beyond darkness is a 2005 film by Thierry Michel examining the Congo River in Africa.Out of Place is a surfing documentary directed by Scott Ditzenberger and Darrin McDonald that follows the lives of several lake surfers in Cleveland, Ohio.

Question: Which of the following films is directed by Scott Ditzenberger, ""Congo River, Beyond Darkness"", or ""Out of Place""?",Humanities,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.4,1.2,23.65,21.396903981651178,2.7841837197647616,0.3551385700702667,27.93111801147461,10,0.10105016827583313,0
halueval_00149_t1.0,"Context:  One focus of his work has been the research of J. B. S. Haldane.John Burdon Sanderson Haldane ( ; 5 November 1892 – 1 December 1964) was a British-born scientist known for his work in the study of physiology, genetics, evolutionary biology, and in mathematics, where he made innovative contributions to the fields of statistics and biostatistics.

Question: Dronamraju Krishna Rao focused his work on the research of this british-born scientist who passed on 1 december what year?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.6,7.472616676907761,0.7475846798202459,0.10768153518438339,15.129182815551758,3,0.10863624513149261,0
halueval_00150_t1.0,"Context: Fly Eye Records is a record label founded by Calvin Harris in 2010.Adam Richard Wiles (born 17 January 1984), known professionally as Calvin Harris, is a Scottish record producer, DJ, singer, and songwriter.

Question: What is the nationality of the man who founded Fly Eye Records?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.31622776601683794,0.28639695711307084,0.016629179939627647,13.734771728515625,2,0.008181294426321983,0
halueval_00151_t1.0,"Context:  She interviewed Maggie Cheung, Gong Li, Ang Lee, Hou Hsiao-hsien and other celebrities.Maggie Cheung Man-yuk (; born 20 September 1964) is a Hong Kong actress.

Question: Bonnie Bo (also can be read as Bonnie Bai; traditional Chinese: 柏邦妮; simplified Chinese: 柏邦妮; form name: 张珊珊) was born on 1982, she's an author and screenwriter, she interviewed Maggie Cheung, born Maggie Cheung Man-yuk  is a Hong Kong actress, born on ?",Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,4.1,1.374772708486752,10.75,6.7592529172978875,-1.4428232973175175e-12,0.03947337716817856,14.851089477539062,1,0.004947798326611519,0
halueval_00152_t1.0,"Context: Christmas Bounty is a 2013 television film directed by Gil Junger. It was produced by WWE Studios and stars Francia Raisa, Mike ""The Miz"" Mizanin and Will Greenberg.Francia Raisa (born July 26, 1988) is an American actress. Raisa is most notable for her roles in """" and ""The Secret Life of the American Teenager"".

Question:  Christmas Bounty is a 2013 television film that stars an American actress who is most notable for her role in what?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,41.05,1.116915395184434,-1.4428232973175175e-12,0.016382312402129173,19.213151931762695,1,0.0008830195874907076,0
halueval_00153_t1.0,"Context:  He is known for playing Captain Ronald Speirs on the HBO miniseries ""Band of Brothers"" and Rufus Humphrey on the CW teen drama series ""Gossip Girl"".Lieutenant Colonel Ronald C. Speirs (20 April 1920 – 11 April 2007) was a United States Army officer who served in the 506th Parachute Infantry Regiment of the 101st Airborne Division during World War II. Speirs also served in Korea, where he was assigned both as a rifle company commander and as a staff officer. Speirs was portrayed in the television miniseries ""Band of Brothers"" by Matthew Settle.

Question: What was the name of a United Stated Army officer during World War 2 and served again later in the Korean war and was later featured on a HBO miniseries where his character was played by played by Matthew Settle?",Humanities,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27.85,26.708191627289185,1.595461844232551,0.10693981498479843,20.52618980407715,4,0.022822804749011993,0
halueval_00154_t1.0,"Context: The Plimpton ""Sieve Portrait of Queen Elizabeth I"" is an oil painting by English painter George Gower dated 1579, and now in the collection of the Folger Shakespeare Library in Washington, D.C. It is one of three near-identical portraits of Elizabeth I by Gower that represent the queen holding a symbolic sieve.The Folger Shakespeare Library is an independent research library on Capitol Hill in Washington, D.C., in the United States.

Question: Where is the Folger Shakespeare Library?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.8,4.523273151159457,0.8475846798188033,0.06306111812591553,15.07158088684082,4,0.03436288982629776,0
halueval_00155_t1.0,"Context:  Jones is the daughter of composer Quincy Jones and actress Peggy Lipton. Lipton became an overnight success through her best-known role as flower child Julie Barnes in the ABC counterculture television series ""The Mod Squad"" (1968–1973) for which she won the Golden Globe Award for Best Actress – Television Series Drama in 1970.

Question: Kindada Jones' is the daughter of composer Quincy Jones and what 1970 Golden Globe Winner for Best Actress in a Television Drama? ",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.4,3.97994974842648,-1.4428232973175175e-12,0.024292435497045517,18.96658706665039,1,0.0018720539519563317,0
halueval_00156_t1.0,"Context: The Dukes of Hazzard is an American action-comedy television series that aired on CBS from January 26, 1979, to February 8, 1985. The series was inspired by the 1975 film ""Moonrunners"", which was also created by Gy Waldron and had many identical or similar character names and concepts.Moonrunners is a 1975 film, starring James Mitchum, about a Southern family that runs bootleg liquor.

Question: Who created the American action-comedy television series that aired on CBS from January 26, 1979, to February 8, 1985, that inspired the 1975 film, starring James Mitchum, about a Southern family that runs bootleg liquor?",Humanities,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,12.3,9.343982020530648,0.28639695711307084,0.017923543229699135,18.68927001953125,2,0.009439830668270588,0
halueval_00157_t1.0,"Context:  Singh is famous for singing ""Chaiyya Chaiyya"" for which he won the Best Male Playback Award at the 1999 Filmfare Awards.""Chaiyya Chaiyya"" (English: [walk] in shade ) is an Indian song from the 1998 Hindi film ""Dil Se.

Question: What film was the song for which Sukhwinder Singh won the Best Male Playback Award?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.85,42.39372005380042,0.5689955935849532,0.05773010104894638,20.1219539642334,3,0.06378081440925598,0
halueval_00158_t1.0,"Context: Philippe Alliot (born 27 July 1954 in Voves, Eure-et-Loir, France) is a former racing driver who participated in Formula One from to and from to . He raced for RAM, Ligier, Larrousse and McLaren.Equipe Ligier is a motorsport team, best known for its Formula One team that operated from to . The team was founded in 1968 by former French rugby union player Guy Ligier as a sports car manufacturer.

Question: When was the motorsport team founded for which Philippe Alliot raced for RAM and the team was best known for its Formula One?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.5,7.5,0.4689955935863958,0.03731631115078926,14.84503173828125,2,0.025425391271710396,0
halueval_00159_t1.0,"Context:  Seixas has also toured with metal legend Stephen Pearcy of RATT, and is a current member of the bands Goodbye Thrill and Crown of Thorns. He has also been in the bands Firedome, Crystal Pystal, Arcade, Vicious Delite, Vertex.

Question: Name the member of Ratt that has played music with Dario Seixas Filho and Firedome?",Entertainment,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,19.05,17.856301408746436,0.8475846798188033,0.11588539183139801,19.690574645996094,4,0.1307220458984375,0
halueval_00160_t1.0,"Context: Dan Jacobs (born 1942) is a jazz trumpeter and flugelhorn player. He has performed in concert with public touring acts such as Bob James, John Pizzarelli, (musician), Maria Schneider, Woody Herman, Mel Tormé, Wayne Newton, Linda Ronstadt, Aaron Neville, Gladys Knight, Frank Sinatra, Jr., The Four Tops, Johnny Mathis, Bobby Vinton, Al Green, The Lawrence Welk Orchestra, The Gene Krupa Orchestra, Kenny Rogers, Billy Dean, The Lettermen, Allen Vizzutti, the U.S. Navy Band, and others.Melvin Howard Tormé (September 13, 1925 – June 5, 1999), nicknamed The Velvet Fog, was an American musician, best known as a singer of jazz standards.

Question: Who was born first Dan Jacobs or Mel Tormé?",Humanities,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.4696938456699067,27.8,28.79513847856961,1.8464393446652447,0.19560031592845917,22.662628173828125,4,0.07382508367300034,0
halueval_00161_t1.0,"Context: Deppea is a genus of flowering plants in the family Rubiaceae.Crambe is a genus of about 20 species of annual and perennial flowering plants in the cabbage family Brassicaceae, native to a variety of habitats in Europe, Turkey, southwest and central Asia and eastern Africa.

Question: Are Deppea and Crambe in the same family?",STEM,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,24.2,43.512756750176145,1.5788979029802654,0.20231659710407257,14.411642074584961,5,0.16147953271865845,0
halueval_00162_t1.0,"Context: It's a Small World (currently styled it's a small world) is a water-based dark ride located in the Fantasyland area at the various Walt Disney Parks and Resorts worldwide; these include: Disneyland Park in Anaheim, California, the Magic Kingdom at Walt Disney World Resort in Lake Buena Vista, Florida, Tokyo Disneyland, Disneyland Paris, and Hong Kong Disneyland.Son of Flubber is the 1963 sequel to the Walt Disney children's sci-fi comedy movie ""The Absent-Minded Professor"" (1961).

Question: what do It's a Small World and Son of Flubber have in common?",Humanities,True,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.3,1.452583904633395,28.95,19.736957718959626,3.346439344653702,0.2257295548915863,24.69477081298828,12,0.050088707357645035,0
halueval_00163_t1.0,"Context: United States v. Wong Kim Ark, 169 U.S. 649 (1898) , is a United States Supreme Court case in which the Court ruled that ""a child born in the United States, of parents of Chinese descent, who, at the time of his birth, are subjects of the Emperor of China, but have a permanent domicil and residence in the United States, and are there carrying on business, and are not employed in any diplomatic or official capacity under the Emperor of China"", automatically became a U.S. citizen at birth.Wickard v. Filburn, 317 U.S. 111 (1942), was a United States Supreme Court decision that dramatically increased the regulatory power of the federal government.

Question: Which Supreme court ruling United States v. Wong Kim Ark or Wickard v. Filburn was made first ?",Law & Business,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.2,7.68505042273634,1.2361602543694838,0.07875388115644455,18.45907974243164,3,0.01937616802752018,0
halueval_00164_t1.0,"Context: Pre-Madonna is a collection of demos by American singer Madonna. A leading presence during the emergence of MTV in the 1980s, Madonna is known for pushing the boundaries of lyrical content in mainstream popular music, as well as visual imagery in music videos and on stage.

Question: Pre-Madonna was a collection of demos by the singer who was a leading presence during the emergence of what network?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.4,14.364539672401621,0.28639695711307084,0.012351954355835915,17.899003982543945,2,0.0028104709926992655,0
halueval_00165_t1.0,"Context:  Helicopter operations are a major part of Langley Airport's traffic; the airport has 3 helipads. These attributes allow helicopters to be used in congested or isolated areas where fixed-wing aircraft and many forms of VTOL (vertical takeoff and landing) aircraft cannot perform.

Question: What type of aircraft can be used in congested or isolated areas and is used at Langley Regional Airport?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.65,5.378429138698399,0.28639695711307084,0.03555668145418167,19.724502563476562,2,0.004772483836859465,0
halueval_00166_t1.0,"Context:  Produced by the Weintraub Entertainment Group and directed by Jeff Kanew, starring Shelley Long, Craig T. Nelson, Betty Thomas, Mary Gross, Stephanie Beacham and introducing Jenny Lewis as Hannah Nefler. She performed as part of the duo Jenny & Johnny with then boyfriend Johnathan Rice and is currently a member of the rock trio Nice As Fuck.

Question: What singer performed as part of the duo Jenny & Johnny and stars in Troop Beverly Hills?",Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.7,1.4177446878757827,11.85,0.3570714214271425,0.609840304713515,0.09230528026819229,32.00825119018555,2,0.09364182502031326,1
halueval_00167_t1.0,"Context: Ahmad Khormali (Persian: احمد خرمالی‎ ‎ ) is an Iranian football goalkeeper. He wears pyjama-like tracksuit bottoms while playing after Hungarian goalkeeper Gábor Király.Gábor Ferenc Király (] ; born 1 April 1976) is a Hungarian professional footballer who plays for Szombathelyi Haladás as a goalkeeper.

Question: Which team the player belongs to after which  Ahmad Khormali wears pyjama-like tracksuit bottoms while playing? ",Humanities,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27.35,26.406959310000076,0.5689955935849532,0.04026557877659798,19.465593338012695,3,0.027359379455447197,0
halueval_00168_t1.0,"Context: Paul Marantz is an American architectural lighting designer, whose work includes the discothèque Studio 54, the Times Square Ball, the Tribute in Light, the Barnes Foundation,Studio 54 is a former nightclub and currently a Broadway theatre, located at 254 West 54th Street, between Eighth Avenue and Broadway in Manhattan, New York City.

Question: Paul Marantz work includes which nightclub that is currently a Broadway theatre?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.1,0.30000000000000004,-1.4428232973175175e-12,0.0015918910503387451,17.88768768310547,1,4.796514622285031e-05,0
halueval_00169_t1.0,"Context:  Modified versions of the song have appeared in Little Anthony and the Imperials's ""Shimmy Shimmy Ko-Ko Bop"", Nelly's ""Country Grammar"", Simian Mobile Disco's ""Hotdog"", The Damned's ""New Rose"", The Drums' ""Let's Go Surfing"", Usher's ""OMG"", Carter USM's ""Turn On, Tune In, And Switch Off"", Bella Thorne and Zendaya's ""Contagious Love"", the film ""Big"" and EXO's ""Ko Ko Bop"". She played Ruthy Spivey in the television series ""My Own Worst Enemy"", Tancy Henrickson in the fourth season of ""Big Love"", and CeCe Jones on the Disney Channel series ""Shake It Up"".

Question: Which actress starred in the Disney Channel series ""Shake It Up"" and released a modified version of the ""Down Down Baby"" clapping game?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.05,0.21794494717703367,-1.4428232973175175e-12,0.0008191257948055863,17.218280792236328,1,2.6747324227471836e-05,0
halueval_00170_t1.0,"Context:  Before the start of the season, Bayern signed Xherdan Shaqiri, Dante, Claudio Pizarro, Mitchell Weiser, Tom Starke and Mario Mandžukić.Dante Bonfim Costa Santos (born 18 October 1983), commonly known as Dante (] ), is a Brazilian professional footballer who plays for French Ligue 1 club Nice.

Question: The 2012–13 FC Bayern Munich season was the 114th season in the club's history and the 48th consecutive season in the top flight of German football, the Bundesliga, since the promotion of the team from the Regionalliga Süd in 1965, before the start of the season, Bayern signed which Brazilian professional footballer who plays for French Ligue 1 club Nice, commonly known as who?",STEM,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.15,1.0136567466356647,19.6,13.573503600765722,0.4689955935863958,0.055852532386779785,26.934123992919922,2,0.057028841227293015,1
halueval_00171_t1.0,"Context: Natalia Vitalyevna Vorobieva (Russian: Наталья Витальевна Воробьёва ; born 27 May 1991 in Tulun, Irkutsk oblast, Russian SFSR, Soviet Union) is a Russian wrestler, who competed at the 2012 Summer Olympics. Vorobyeva train with UFC and M-1 Global MMA fighters, such as Khabib Nurmagomedov, Islam Makhachev, Vyacheslav Vasilevsky, Abubakar Nurmagomedov, Mikhail Malyutin, Ali Bagov.Islam Ramazanovich Makhachev (Russian: Ислам Рамазанович Махачев ; born October 27, 1991 in Dagestan) is a Russian mixed martial artist, judoka and sambist of Lak origin.

Question: Name the Russian mixed martial artist who currently fights in the lightweight division of the UFC and is a training partner of Natalia Vitalyevna Vorobieva, a Russian wrestler who competed in the 2012 Summer Olympics?",Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.55,5.526979283478453,0.28639695711307084,0.0454346165060997,17.822439193725586,2,0.02069210633635521,0
halueval_00172_t1.0,"Context: The Musicland Group, Inc. was an entertainment company which ran Musicland, Sam Goody, Suncoast Motion Picture Company, OnCue, and the Media Play Superstore Chains. It was purchased by Best Buy in 2000, sold to Sun Capital in 2003, and filed for bankruptcy in 2006 closing most of its stores.

Question: Sam Goody, who was run by Musicland Group, Inc., filed bankrupcy in which year?",Law & Business,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.05,0.21794494717703367,-1.4428232973175175e-12,0.0025299221742898226,14.653610229492188,1,0.00025469198590144515,0
halueval_00173_t1.0,"Context: Virgil Widrich (* 16 May 1967 in Salzburg) is an Austrian director, screenwriter, filmmaker and multimedia artist.Bernard Rose (born 4 August 1960) is an English film director most famous for his direction of the 1992 horror film ""Candyman"" and the 1994 historical romance film ""Immortal Beloved"".

Question: Virgil Widrich and Bernard Rose, have which mutual occupation?",Humanities,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.75,0.698212002188447,18.0,12.59761882261882,2.521928094875821,0.10834646224975586,19.975805282592773,8,0.014770721085369587,0
halueval_00174_t1.0,"Context:  The ""Make a Smellmitment"" campaign retains much of the format from the previous campaign including its characters played by Isaiah Mustafa and Terry Crews.Isaiah Amir Mustafa (born February 11, 1974) is an American actor and former NFL practice squad wide receiver.

Question: What American actor born in 1974 plays a character in commercials for Old Spice?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,-1.4428232973175175e-12,0.0,15.793314933776855,1,1.4210854715202004e-14,0
halueval_00175_t1.0,"Context: Pay or Die is a 1960 Allied Artists Pictures film starring Ernest Borgnine, Zohra Lampert, Howard Caine, Alan Austin, and Robert F. Simon that was directed by Richard Wilson. A life member of The Actors Studio, Simon appeared in films and on television between 1950 and 1985, having mastered the genre of westerns, drama, and comedy.

Question: What life member of The Actors Studio often portraying military or authority figure roles stared in a film that  was directed by Richard Wilson?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,-1.4428232973175175e-12,-2.384185791015625e-07,14.989995956420898,1,0.0,0
halueval_00176_t1.0,"Context: The Lowry Hotel is located by the River Irwell in Salford, Greater Manchester, England. When the hotel first opened Marco Pierre White was the overseeing chef of ""The River Room Restaurant"".Marco Pierre White (born 11 December 1961) is a British chef, restaurateur, and television personality from Leeds.

Question: In which city is the Lowry hotel, which opened featuring a restaurant run by celebrity chef Marco Pierre White?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.1,0.30000000000000004,-1.4428232973175175e-12,0.002260261680930853,15.138296127319336,1,9.663085074862465e-05,0
halueval_00177_t1.0,"Context: O Mimi San is a 1914 American short silent drama film directed by Charles Miller, featuring Tsuru Aoki in the title role and Sessue Hayakawa, Kisaburo Kurihara, Chick Morrison and George Osborne in pivotal roles.George Gideon Oliver Osborne, (born Gideon Oliver Osborne; 23 May 1971) is a British Conservative Party politician, who was Member of Parliament (MP) for Tatton from June 2001 until he stood down on 3 May 2017.

Question:  O Mimi San is a 1914 American short silent drama film directed by Charles Miller, featuring Tsuru Aoki in the title role and Sessue Hayakawa, Kisaburo Kurihara, Chick Morrison and George Osborne, a British Conservative Party politician, who was Member of Parliament (MP) for Tatton beginning in what year?",Humanities,False,False,20,12,7,1,19,0.6,0.35,0.05,0.3684210526315789,0.3684210526315789,0.4,3.65,1.6815171720800235,29.85,35.548945132028884,3.203701696041478,0.307550847530365,24.842565536499023,11,0.08642037957906723,0
