prompt_id,question,domain_canonical,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label
triviaqa_00092_t1.0,The John Brown Shipyard is/was on which river?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,10.55,2.71062723368596,3.0414460711510944,0.3279601037502289,26.5346736907959,10,0.045760512351989746,1
triviaqa_00093_t1.0,The expression 'Go West' originally (mid-1800s) encouraged people to move from/within?,Social Sciences,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.95,1.4309088021254186,29.2,17.943243853885505,2.163865121942198,0.12146508693695068,24.372737884521484,6,0.017559414729475975,0
triviaqa_00094_t1.0,What was the name of the World War I fighter ace nicknamed the Red Baron?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.9,3.923009049186606,0.28639695711307084,0.007277360651642084,15.663389205932617,2,0.002097147749736905,0
triviaqa_00095_t1.0,What is the name of the island in Norway where over 80 people lost their lives to a gunman on 22nd July?,Social Sciences,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.8,0.8717797887081349,7.1,5.838664230797999,1.3917601481723174,0.11633525043725967,19.147506713867188,6,0.07696622610092163,0
triviaqa_00096_t1.0,"In a famous and popular series of books, what rests on the back of four giant elephants?",Literature,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.8,0.8717797887081347,56.2,55.017815296501915,3.9841837197546632,0.28448760509490967,34.09189987182617,17,0.033521778881549835,1
triviaqa_00097_t1.0,In the Charles Dickens novel ‘Oliver Twist’ what is the name of Bill Sykes dog?,Literature,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,16.5,20.48780124854788,3.4219280948686066,0.42404550313949585,35.2491455078125,13,0.047496598213911057,1
triviaqa_00098_t1.0,The Tour de France always ends in Paris. In what European city did it begin this year?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.7,0.45825756949558394,16.4,19.210413842496994,3.1016094970417147,0.40143337845802307,42.55588912963867,12,0.07615019381046295,1
triviaqa_00099_t1.0,"Which town stands on the River Aare, between the lakes of Brienz and Thun?",Geography,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,9.7,1.3076696830622023,0.28639695711307084,0.036698486655950546,16.084857940673828,2,0.051768869161605835,0
triviaqa_00100_t1.0,"What is a name for a type of private club in city outskirts or rural areas that usually offers a variety of recreational sports facilities such as golf, tennis, swimming and polo?",Social Sciences,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,11.8,0.6782329983125268,0.5689955935849532,0.030845481902360916,16.580644607543945,3,0.017296966165304184,0
triviaqa_00101_t1.0,Which month of the year came second in the Roman calendar?,Humanities,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.75,1.299038105676658,18.35,41.85005973711388,2.080482023711742,0.12834763526916504,31.172073364257812,7,0.031602658331394196,1
triviaqa_00102_t1.0,"Introduced in 1894 and one of the world's oldest trademarks, Bibendum is better known as what?",STEM,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.8,0.8717797887081349,12.6,5.102940328869229,0.9917601481766455,0.1281057596206665,20.602598190307617,3,0.07522913813591003,0
triviaqa_00103_t1.0,How many ‘Triangles’ are there on the logo of car manufacturer BMW?,Other,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.85,0.8529361054615991,12.9,36.807472067502815,2.321928094877263,0.17852625250816345,30.341379165649414,7,0.056280795484781265,1
triviaqa_00104_t1.0,"What is the next in the series: 1, 16, 81, 256, 625 ?",STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.25,1.2196310917650468,5.2,2.0149441679609885,1.9232196723282944,0.19185929000377655,46.634864807128906,5,0.07636498659849167,1
triviaqa_00105_t1.0,"""In the film of the same name, what was the name of """"The Hustler""""?""",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,11.3,1.3076696830622023,0.28639695711307084,0.03435114398598671,25.14240074157715,2,0.045466311275959015,1
triviaqa_00106_t1.0,"Which businessman on his elevation to the House of Lords, by Gordon Brown, in 2000, took the title Baron of Clapton?",Law & Business,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,41.95,94.1665943952525,3.7414460711424384,0.32967740297317505,31.2911376953125,16,0.03226795047521591,1
triviaqa_00107_t1.0,"Which 19th century British novelist, who worked as a Surveyor for the Post Office, was reputedly instrumental in the introduction of the pillar box in 1852?",Humanities,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.2,1.98997487421324,16.6,3.6249137920783716,1.9814963295200192,0.2403748333454132,23.910846710205078,6,0.09385805577039719,0
triviaqa_00108_t1.0,Mrs Darrell Waters books were translated into 120 languages. What was her pen name?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,49.85,77.62427133313393,4.121928094861394,0.30613550543785095,32.15559005737305,18,0.019687838852405548,1
triviaqa_00109_t1.0,"What is the name of the neo-Norman fantasy castle situated close to Bangor, between Snowdonia and the Menai strait ? It was built in the early 19th century by a family who made their money from sugar and Welsh slate, and is now in the care of the National Trust.",Humanities,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,20.7,20.196781921880522,1.9709505944445698,0.15919716656208038,32.94572830200195,7,0.08684906363487244,1
triviaqa_00110_t1.0,"What noted English chemist and physicist, born on Sept 22, 1791, is responsible for the electromagnet and has the SI unit of capacitance named for him?",STEM,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.65,1.061838029079765,15.1,0.30000000000000004,0.4689955935863958,0.0547451376914978,17.344614028930664,2,0.05375470221042633,0
triviaqa_00111_t1.0,"In 1986, whilst facing England which West Indian batsman scored the fastest ever Test century in just 56 balls?",STEM,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.3,1.4177446878757827,15.75,6.692346374777683,1.0219280948815916,0.09560610353946686,18.2340030670166,4,0.06972411274909973,0
triviaqa_00112_t1.0,"In November 1935, which British prime minister returned to office after a general election?",History,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.4696938456699067,16.3,1.791647286716892,1.2954618442339936,0.20101971924304962,20.98773956298828,3,0.11218871921300888,0
triviaqa_00113_t1.0,The Suez Canal joins the Red Sea and which other body of water?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.25,2.0463381929681126,-1.4428232973175175e-12,0.027620211243629456,15.246732711791992,1,0.004273029509931803,0
triviaqa_00114_t1.0,Which “Thom” is Radiohead’s lead singer and principal songwriter?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,1.7881393432617188e-07,15.059076309204102,1,1.4210854715202004e-14,0
triviaqa_00115_t1.0,What was the name of the type of art particularly associated with Salvador Dali?,Humanities,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.7,0.714142842854285,10.0,0.0,-1.4428232973175175e-12,0.016516849398612976,17.67482566833496,1,0.0032412155997008085,0
triviaqa_00116_t1.0,Coxa is the medical name for which joint of the human body?,Medicine & Health,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.6,1.9078784028338915,6.45,3.470950878361721,1.7199730940162041,0.16222013533115387,28.039133071899414,4,0.05818362161517143,0
triviaqa_00117_t1.0,"G-BOAG, G-BOAC, and F-BVFC and the tragic F-BTSC designated what iconic 20thC invention?",STEM,False,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4000000000000001,11.95,5.23903617090014,1.1540157730670293,0.1845466047525406,19.082382202148438,4,0.1368309110403061,0
triviaqa_00118_t1.0,The painting 'Faithful Unto Death' can be found in Liverpool's Walker Art Gallery. Who painted it?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.49749371855331,17.45,5.380288096375509,3.6219280948671635,0.35598769783973694,29.39103126525879,14,0.02912845090031624,1
triviaqa_00119_t1.0,What country does Waterford crystal come from?,Social Sciences,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,12.940839767456055,1,1.4210854715202004e-14,0
triviaqa_00120_t1.0,What boy with a girl's name was sung about by Johnny Cash?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.7,0.45825756949558394,29.85,39.56169232982836,3.2464393446537025,0.3864499628543854,37.075843811035156,12,0.07598774880170822,1
triviaqa_00121_t1.0,"What was the name of the character played by Michael Caine in a total of five films, the first of which was ‘The Ipcress File’?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,-1.4428232973175175e-12,0.0,14.181048393249512,1,1.4210854715202004e-14,0
triviaqa_00122_t1.0,How many times did Actress Zsa Zsa Gabor marry?,Humanities,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,9.3,10.959470790143108,1.6783898247163065,0.12510904669761658,24.677860260009766,5,0.030122952535748482,0
triviaqa_00123_t1.0,"What famed British naturalist, born on Feb 12, 1809, wrote a book famously subtitled ""the Preservation of Favoured Races in the Struggle for Life""?",Humanities,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,14.65,2.1277922830953213,0.28639695711307084,0.03184099122881889,12.915498733520508,2,0.028061702847480774,0
triviaqa_00124_t1.0,Which English producer and screenwriter is responsible for the creation of the fictional school Grange Hill ?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,14.7,15.36587127370264,3.8841837197561055,0.30338791012763977,30.008342742919922,16,0.03186134248971939,1
triviaqa_00125_t1.0,Yukio Hatoyama was sworn in as the sixtieth prime minister of which country?,Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,13.140284538269043,1,1.4210854715202004e-14,0
triviaqa_00126_t1.0,"""In economics, whose law states that, """"Bad Money Drives Out Good""""?""",Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.45,1.2031209415515964,17.6,33.83991725758206,3.8841837197561055,0.40614253282546997,36.61680221557617,16,0.041210148483514786,1
triviaqa_00127_t1.0,Which South African fast bowler had the nickname White Lightning,STEM,True,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.3,1.4177446878757827,17.75,24.1699710384601,1.1219280948801489,0.11947198957204819,20.26522445678711,5,0.09686953574419022,0
triviaqa_00128_t1.0,Clyde Tombaugh discovered which celestial object in our solar system in 1930?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.15,5.0127337850717755,0.28639695711307084,0.012096700258553028,14.812265396118164,2,0.005766510963439941,0
triviaqa_00129_t1.0,Who created the ‘A’ Line in 1955?,Humanities,True,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.6,1.2,14.2,0.6,0.4689955935863958,0.06615276634693146,17.485549926757812,2,0.07757294178009033,0
triviaqa_00130_t1.0,"Who designed the red telephone box, which first appeared in London in 1926?",Humanities,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.8,0.8717797887081349,19.75,2.5074887836239665,0.28639695711307084,0.03644596412777901,16.19643783569336,2,0.03894935920834541,0
triviaqa_00131_t1.0,What is the family home of the Spencer family for over 500 years?,Humanities,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.15,1.5256146302392357,11.2,3.0099833886584824,2.2282129458337883,0.32076770067214966,30.54216957092285,5,0.08854340761899948,1
triviaqa_00132_t1.0,What 17th- and 18th-century weapon was a short flintlock gun with a large bore?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,6.45,1.2031209415515967,0.5689955935849532,0.04210954159498215,33.12698745727539,3,0.032723888754844666,1
triviaqa_00133_t1.0,With which pop group is Lou Reed associated?,Humanities,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,-1.4428232973175175e-12,0.0,15.459650039672852,1,1.4210854715202004e-14,0
triviaqa_00134_t1.0,The word sacerdotal means relating to what?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,4.679743582719036,1.2567796494412689,0.06354997307062149,18.812814712524414,4,0.01148376427590847,0
triviaqa_00135_t1.0,"What is the climate change agreement aimed at stabilizing greenhouse gas levels in the atmosphere, named after the Japanese city in which participating nations agreed its framework in 1997?",STEM,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.25,3.7399866309921483,0.609840304713515,0.030101343989372253,17.874155044555664,2,0.008673547767102718,0
triviaqa_00136_t1.0,H'Angus the Monkey is the mascot of which English football club?,Social Sciences,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,24.55,39.456906873195216,3.0709505944387985,0.25169721245765686,28.271656036376953,11,0.0387503020465374,1
triviaqa_00137_t1.0,What is the name of the line separating the numerator and denominator of a fraction if it is written as a diagonal line?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.4769696007084729,19.95,27.99370464943859,3.3086949695440864,0.39197129011154175,42.049720764160156,13,0.057886555790901184,1
triviaqa_00138_t1.0,"Which Spaniard, from 1518, overcame Montezuma, captured Mexico City and became Governor-General of much of Mexico?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.2,0.6,0.4689955935863958,0.028198596090078354,16.579593658447266,2,0.012850944884121418,0
triviaqa_00139_t1.0,"What kind of singing, from the Italian for Manner of the Church, features singers without any musical accompaniment?",Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,13.75,2.6052830940226053,1.054015773068472,0.09377147257328033,34.11362838745117,3,0.06006356701254845,1
triviaqa_00140_t1.0,Gwyl San Steffan is the name for 26th December (St Stephen's Day or Boxing Day) in which country?,Humanities,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,6.4,3.2,0.609840304713515,0.04750297963619232,15.98137378692627,2,0.023301133885979652,0
triviaqa_00141_t1.0,What was the name of the home of the Norse gods?,Humanities,True,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.5,1.5,7.0,1.0,0.9999999999971146,0.1805686056613922,24.868167877197266,2,0.10763447731733322,0
triviaqa_00142_t1.0,"Name the year in which Driving Miss Daisy won the Best Picture Oscar, Mikhail Gorbachev is elected as the first executive President of the Soviet Union and Iraq invaded Kuwait?",Social Sciences,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.45,1.0712142642814275,5.3,3.9127995093027703,1.3190352743330953,0.048649393022060394,33.4196662902832,4,0.010812200605869293,1
triviaqa_00143_t1.0,Which golf club is designed to hit the ball the furthest distance?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,5.960464477539063e-08,15.694459915161133,1,3.552713678800501e-15,0
triviaqa_00144_t1.0,Which world war 2 German SS captain and Gestapo member was known as ‘The Butcher of Lyon”?,Humanities,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.45,1.8834808201837363,18.6,27.916661691541847,3.2464393446537025,0.31455838680267334,27.84161949157715,12,0.043504152446985245,1
triviaqa_00145_t1.0,Star Trek: TOS was cancelled in 1969 after how many years on the air?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.2,0.8717797887081346,-1.4428232973175175e-12,0.006403672508895397,14.230026245117188,1,0.0016252606874331832,0
triviaqa_00146_t1.0,Precisely where were the Winter Olympics of 1932 and 1980 both held?,Social Sciences,True,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.65,1.061838029079765,13.85,5.17952700543206,0.4689955935863958,0.09238294512033463,18.793787002563477,2,0.07501521706581116,0
triviaqa_00147_t1.0,"Starting 30 years of conflict, the Eritrean War of Independence broke out on Sept 1, 1961, as Eritrean separatists fought for independence from what country?",Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.05,0.21794494717703367,-1.4428232973175175e-12,0.0015507072675973177,13.654792785644531,1,9.575641888659447e-05,0
triviaqa_00148_t1.0,The male lead roll was played by whom in the 2001 film Moulin Rouge?,Humanities,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.25,1.5124483462254175,22.75,20.07205769222478,1.656779649436941,0.12179277092218399,22.699007034301758,7,0.06359861046075821,0
triviaqa_00149_t1.0,Who was the founder of the 'Mormon Church'?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.55,1.3219304066402287,-1.4428232973175175e-12,0.009167874231934547,14.5754976272583,1,0.0009878426790237427,0
triviaqa_00150_t1.0,Which duo had a hit album entitled Sweet Dreams (Are Made of This)?,Entertainment,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,-1.7881393432617188e-07,15.729522705078125,1,2.4308041406020768e-14,0
triviaqa_00151_t1.0,"In Greek mythology, how many heads does Cerberus, the dog who guards the entrance to Hades, usually have?",Humanities,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,7.0,11.55854662143991,0.28639695711307084,0.0434500053524971,16.5489501953125,2,0.027474401518702507,0
triviaqa_00152_t1.0,In which South American country does Angostura Bitters originally come from?,Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,13.237531661987305,1,0.0,0
triviaqa_00153_t1.0,Which was the first commercial jet airliner to go into service in the UK?,STEM,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,17.6,1.9595917942265424,0.5689955935849532,0.044936370104551315,17.57193374633789,3,0.03577005863189697,0
triviaqa_00154_t1.0,In which field of the arts has American born Annie Leibovitz achieved fame?,Humanities,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.6,0.9695359714832658,11.65,2.8857408061016154,0.9219280948830342,0.06050240993499756,21.70279884338379,3,0.03037446178495884,0
triviaqa_00155_t1.0,Which 18th century stately home is situated one mile south of Woodstock in Oxfordshire?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.65,1.525614630239236,0.28639695711307084,0.009555786848068237,15.240423202514648,2,0.0036076426040381193,0
triviaqa_00156_t1.0,In the Bible who was the mother of King Solomon?,Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,3.9,1.7,35.35,74.77049886151622,2.1149798205078247,0.21210798621177673,24.855703353881836,6,0.09108611941337585,0
triviaqa_00157_t1.0,Glenn Miller played which musical instrument?,Entertainment,True,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,8.75,1.840516231930596,1.8577174691243776,0.14960308372974396,32.22374725341797,4,0.030246317386627197,1
triviaqa_00158_t1.0,"On July 4,1817, construction began on what canal, linking the Great Lakes to the Hudson River, and ultimately, the Atlantic ocean?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.55,3.2476914878109957,0.9340680553726057,0.05708577483892441,17.712406158447266,2,0.012455503456294537,0
triviaqa_00159_t1.0,What was the name of the family in the 1960s TV series `Upstairs Downstairs'?,Humanities,False,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.2,1.8330302779823362,17.65,7.792785124716323,3.0016094970431575,0.2459639608860016,25.041563034057617,11,0.07299494743347168,0
triviaqa_00160_t1.0,Franco Alfano completed which Puccini opera after the composers death in 1924?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.05,0.21794494717703367,-1.4428232973175175e-12,0.0011036634678021073,15.76984691619873,1,4.853961945627816e-05,0
triviaqa_00161_t1.0,"Nostradamus “Bull” Shannon, who also wrote a children’s book entitled Puff the Flesh Eating Dragon, was a bailiff on what long running NBC comedy?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,42.2,104.56175208937539,1.8166422780855538,0.19316181540489197,44.510887145996094,7,0.1291990727186203,1
triviaqa_00162_t1.0,Over how many complete furlongs is the Chester Cup now run?,Sports,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,10.35,18.55336896630906,3.208694969546972,0.3282027840614319,39.36767578125,11,0.0679803267121315,1
triviaqa_00163_t1.0,"Quantrill's Raiders, a loosely organised force of Partisan rangers under the leadership of William Clarke Quantril, fought in which war?",Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.25,1.0897247358851685,-1.4428232973175175e-12,0.003682470414787531,15.56999683380127,1,0.0005389579455368221,0
triviaqa_00164_t1.0,Which 1962 ecological classic was written by Rachel Carson?,STEM,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.3,10.02546757014355,0.28639695711307084,0.021857082843780518,17.29108238220215,2,0.018641946837306023,0
triviaqa_00165_t1.0,In which year did St George die?,History,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,8.2,7.909487973314075,0.8475846798188033,0.07398831844329834,21.550865173339844,4,0.05096928030252457,0
triviaqa_00166_t1.0,"Edward Stanley served three terms as Prime Minister in the 19th century, he was known by what title?",Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,4.0,1.5491933384829668,23.5,28.650479926172267,1.8166422780855538,0.15192748606204987,22.49997329711914,7,0.06301368027925491,0
triviaqa_00167_t1.0,"Who has been President of France twice, but never been elected to the position?",Social Sciences,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,15.1,4.2059481689626175,1.68048202371607,0.15914228558540344,27.140920639038086,4,0.0470338836312294,1
triviaqa_00168_t1.0,The Estoril Grand Prix circuit is in which European country?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,0.0,13.079440116882324,1,3.552713678800501e-15,0
triviaqa_00169_t1.0,Blue Gum and Ironbark are species of which genus of Australian tree?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,14.87031078338623,1,0.0,0
triviaqa_00170_t1.0,Rickets is caused by a lack of what essential element?,Medicine & Health,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,8.75,0.7664854858377946,0.609840304713515,0.08002296090126038,18.955093383789062,2,0.06801114976406097,0
triviaqa_00171_t1.0,"Which Scotsman was given a ship by Americans to harass English shipping near Great Britain, and later became an admiral in the Russian Navy of Catherine The Great?",Social Sciences,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,34.0,35.58932424196897,4.221928094859951,0.3020501732826233,28.819168090820312,19,0.018221888691186905,1
triviaqa_00172_t1.0,"London's city bike rental scheme, which launched in 2010, is based on the Bixi project which introduced bike rental to which city?",Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,9.0,17.95828499606797,1.4190352743316528,0.11686165630817413,20.907196044921875,5,0.05806131288409233,1
triviaqa_00173_t1.0,"As well as gold, silver and platinum, objects made of what other material have to be hallmarked by an Assay Office?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,17.05,24.24556660505174,1.1219280948801489,0.05064744874835014,35.565101623535156,5,0.020349284633994102,1
triviaqa_00174_t1.0,"The novels 'Dead Heat', 'Silks' and 'Even Money' were written by Dick Francis and his younger son. What is his son's first name?",Humanities,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.35,1.7684739183827394,17.15,34.54167772416389,3.208694969545529,0.36198359727859497,29.99027442932129,12,0.06392356008291245,1
triviaqa_00175_t1.0,Charles Rennie Mackintosh was a leading exponent of which art movement around the 1900's?,Humanities,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.4,1.2,15.25,12.821368881675623,1.1219280948801489,0.12929955124855042,21.436071395874023,5,0.11668916791677475,0
triviaqa_00176_t1.0,"On which island is the city of Knossos, once the capital of the ancient Minoan civilisation?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,0.0,13.685556411743164,1,1.4210854715202004e-14,0
triviaqa_00177_t1.0,Dame Judi Dench and which other actress played the Widdington sisters in the 2004 film Ladies in Lavender?,Humanities,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.9,1.57797338380595,21.0,29.235252692596998,3.1393538721498877,0.31030893325805664,28.104320526123047,12,0.049759604036808014,1
triviaqa_00178_t1.0,Who wrote the novel Cider With Rosie?,Humanities,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.7,1.1874342087037915,19.15,16.76685718910971,3.303701696040035,0.3141363263130188,29.154712677001953,12,0.03654032573103905,1
triviaqa_00179_t1.0,Russia's TU-144 plane was the broad equivalent of which western airliner?,STEM,False,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.25,1.299038105676658,8.75,1.299038105676658,1.1917601481752027,0.1652076244354248,18.36941146850586,4,0.13040556013584137,0
triviaqa_00180_t1.0,Who was the director of the CIA from 1976-81?,Social Sciences,True,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.5,1.284523257866513,19.7,14.363495396316313,2.363865121940755,0.2861096262931824,28.236623764038086,7,0.06860245019197464,1
triviaqa_00181_t1.0,In which US state is the Green Mountains Range?,Geography,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,13.815099716186523,1,1.4210854715202004e-14,0
